<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260818;211900;28031;28031;28024;28024;34
SBRF;1;20260818;212000;28024;28031;28024;28027;62
SBRF;1;20260818;212100;28027;28044;28027;28044;35
SBRF;1;20260818;212200;28045;28045;28044;28045;51
SBRF;1;20260818;212300;28044;28044;28044;28044;10
SBRF;1;20260818;212400;28044;28044;28044;28044;1
SBRF;1;20260818;212500;28039;28039;28036;28038;18
SBRF;1;20260818;212600;28036;28038;28030;28030;13
SBRF;1;20260818;212700;28035;28043;28031;28043;42
SBRF;1;20260818;212800;28043;28046;28043;28046;13
SBRF;1;20260818;212900;28046;28059;28046;28059;78
SBRF;1;20260818;213000;28058;28063;28044;28044;80
SBRF;1;20260818;213100;28049;28053;28042;28042;85
SBRF;1;20260818;213200;28041;28041;28033;28035;25
SBRF;1;20260818;213300;28035;28035;28035;28035;5
SBRF;1;20260818;213400;28034;28035;28033;28034;52
SBRF;1;20260818;213500;28034;28034;28034;28034;6
SBRF;1;20260818;213700;28032;28032;28032;28032;13
SBRF;1;20260818;213800;28031;28031;28031;28031;2
SBRF;1;20260818;213900;28032;28032;28031;28032;29
SBRF;1;20260818;214000;28032;28046;28031;28046;163
SBRF;1;20260818;214100;28050;28064;28050;28064;280
SBRF;1;20260818;214200;28064;28065;28064;28064;58
SBRF;1;20260818;214300;28065;28065;28065;28065;10
SBRF;1;20260818;214400;28064;28065;28061;28064;55
SBRF;1;20260818;214500;28065;28065;28058;28060;59
SBRF;1;20260818;214600;28052;28065;28052;28064;13
SBRF;1;20260818;214700;28065;28073;28064;28069;37
SBRF;1;20260818;214800;28068;28068;28068;28068;9
SBRF;1;20260818;214900;28068;28068;28060;28060;11
SBRF;1;20260818;215000;28060;28060;28060;28060;19
SBRF;1;20260818;215100;28059;28059;28053;28053;30
SBRF;1;20260818;215200;28053;28053;28051;28051;3
SBRF;1;20260818;215300;28049;28053;28048;28053;28
SBRF;1;20260818;215400;28050;28050;28036;28036;37
SBRF;1;20260818;215500;28036;28037;28034;28034;30
SBRF;1;20260818;215600;28035;28035;28035;28035;7
SBRF;1;20260818;215900;28037;28037;28037;28037;11
SBRF;1;20260818;220300;28035;28046;28035;28043;67
SBRF;1;20260818;220400;28047;28050;28047;28050;12
SBRF;1;20260818;220500;28043;28044;28037;28037;43
SBRF;1;20260818;220600;28037;28040;28036;28040;31
SBRF;1;20260818;220700;28040;28040;28040;28040;1
SBRF;1;20260818;220800;28044;28047;28044;28047;20
SBRF;1;20260818;220900;28040;28045;28040;28040;32
SBRF;1;20260818;221000;28043;28043;28040;28040;8
SBRF;1;20260818;221200;28040;28040;28040;28040;26
SBRF;1;20260818;221300;28039;28039;28039;28039;2
SBRF;1;20260818;221500;28038;28038;28038;28038;1
SBRF;1;20260818;221600;28040;28042;28038;28042;11
SBRF;1;20260818;221700;28042;28042;28042;28042;10
SBRF;1;20260818;221800;28046;28046;28042;28042;35
SBRF;1;20260818;221900;28045;28046;28045;28046;4
SBRF;1;20260818;222000;28046;28046;28046;28046;1
SBRF;1;20260818;222100;28046;28046;28046;28046;1
SBRF;1;20260818;222200;28046;28046;28046;28046;1
SBRF;1;20260818;222300;28048;28050;28048;28050;10
SBRF;1;20260818;222400;28053;28057;28051;28056;234
SBRF;1;20260818;222500;28056;28056;28046;28046;180
SBRF;1;20260818;222600;28047;28060;28047;28060;14
SBRF;1;20260818;222700;28057;28057;28057;28057;5
SBRF;1;20260818;222800;28060;28060;28060;28060;6
SBRF;1;20260818;222900;28057;28057;28057;28057;7
SBRF;1;20260818;223000;28060;28060;28048;28048;41
SBRF;1;20260818;223200;28046;28046;28044;28044;13
SBRF;1;20260818;223300;28042;28042;28035;28035;42
SBRF;1;20260818;223400;28039;28039;28039;28039;1
SBRF;1;20260818;223500;28037;28037;28037;28037;7
SBRF;1;20260818;223600;28038;28038;28038;28038;1
SBRF;1;20260818;223700;28038;28039;28038;28039;2
SBRF;1;20260818;224000;28046;28046;28046;28046;1
SBRF;1;20260818;224200;28039;28039;28039;28039;15
SBRF;1;20260818;224300;28040;28053;28040;28051;20
SBRF;1;20260818;224500;28052;28052;28051;28051;15
SBRF;1;20260818;224600;28052;28052;28052;28052;1
SBRF;1;20260818;224700;28051;28053;28048;28048;15
SBRF;1;20260818;224800;28041;28041;28040;28040;2
SBRF;1;20260818;224900;28041;28049;28041;28049;25
SBRF;1;20260818;225000;28043;28043;28041;28041;20
SBRF;1;20260818;225100;28042;28052;28042;28050;24
SBRF;1;20260818;225200;28049;28049;28049;28049;1
SBRF;1;20260818;225300;28044;28048;28042;28048;11
SBRF;1;20260818;225400;28043;28043;28043;28043;3
SBRF;1;20260818;225500;28044;28044;28043;28043;8
SBRF;1;20260818;225600;28042;28042;28042;28042;2
SBRF;1;20260818;225800;28041;28042;28040;28042;11
SBRF;1;20260818;230000;28046;28046;28041;28041;39
SBRF;1;20260818;230100;28041;28045;28041;28045;8
SBRF;1;20260818;230300;28046;28046;28045;28045;8
SBRF;1;20260818;230400;28046;28046;28046;28046;5
SBRF;1;20260818;230500;28046;28047;28046;28047;5
SBRF;1;20260818;230600;28045;28045;28045;28045;1
SBRF;1;20260818;230700;28047;28047;28047;28047;3
SBRF;1;20260818;230900;28041;28047;28040;28047;23
SBRF;1;20260818;231000;28048;28048;28045;28045;8
SBRF;1;20260818;231100;28050;28052;28049;28051;17
SBRF;1;20260818;231200;28054;28054;28054;28054;1
SBRF;1;20260818;231300;28059;28059;28058;28058;11
SBRF;1;20260818;231400;28058;28058;28058;28058;3
SBRF;1;20260818;231700;28058;28058;28046;28048;57
SBRF;1;20260818;231800;28045;28045;28045;28045;6
SBRF;1;20260818;231900;28050;28055;28050;28055;10
SBRF;1;20260818;232000;28052;28054;28052;28054;7
SBRF;1;20260818;232100;28058;28058;28058;28058;6
SBRF;1;20260818;232200;28057;28057;28057;28057;2
SBRF;1;20260818;232300;28058;28058;28058;28058;1
SBRF;1;20260818;232400;28057;28057;28048;28050;67
SBRF;1;20260818;232500;28049;28055;28049;28053;44
SBRF;1;20260818;232600;28053;28053;28053;28053;1
SBRF;1;20260818;232900;28053;28053;28053;28053;2
SBRF;1;20260818;233000;28053;28057;28053;28056;19
SBRF;1;20260818;233100;28049;28056;28049;28056;19
SBRF;1;20260818;233200;28054;28054;28053;28053;16
SBRF;1;20260818;233300;28053;28058;28050;28057;97
SBRF;1;20260818;233400;28057;28065;28057;28061;22
SBRF;1;20260818;233500;28062;28062;28051;28061;252
SBRF;1;20260818;233600;28062;28064;28062;28064;8
SBRF;1;20260818;233700;28064;28068;28064;28068;17
SBRF;1;20260818;233800;28070;28070;28069;28070;125
SBRF;1;20260818;233900;28070;28070;28069;28069;89
SBRF;1;20260818;234000;28064;28069;28064;28067;54
SBRF;1;20260818;234100;28069;28069;28067;28069;9
SBRF;1;20260818;234200;28069;28070;28069;28070;167
SBRF;1;20260818;234300;28073;28110;28073;28110;208
SBRF;1;20260818;234400;28110;28111;28095;28095;86
SBRF;1;20260818;234500;28110;28110;28102;28102;3
SBRF;1;20260818;234600;28104;28107;28104;28106;41
SBRF;1;20260818;234700;28107;28108;28105;28108;24
SBRF;1;20260818;234800;28108;28109;28108;28108;149
SBRF;1;20260818;234900;28104;28130;28104;28126;76
SBRF;1;20260819;070000;28145;28245;28088;28156;906
SBRF;1;20260819;070100;28135;28135;28102;28106;136
SBRF;1;20260819;070200;28106;28114;28062;28074;183
SBRF;1;20260819;070300;28078;28080;28051;28052;518
SBRF;1;20260819;070400;28052;28071;28047;28070;198
SBRF;1;20260819;070500;28063;28076;28054;28054;124
SBRF;1;20260819;070600;28048;28048;28002;28002;284
SBRF;1;20260819;070700;28000;28001;27981;27981;216
SBRF;1;20260819;070800;27982;28020;27974;28020;169
SBRF;1;20260819;070900;28023;28024;27996;27996;95
SBRF;1;20260819;071000;28001;28018;27998;28001;84
SBRF;1;20260819;071100;28001;28057;28001;28057;101
SBRF;1;20260819;071200;28057;28108;28057;28066;312
SBRF;1;20260819;071300;28066;28108;28052;28108;163
SBRF;1;20260819;071400;28102;28135;28101;28135;203
SBRF;1;20260819;071500;28130;28138;28106;28109;162
SBRF;1;20260819;071600;28124;28134;28124;28130;30
SBRF;1;20260819;071700;28125;28125;28088;28089;110
SBRF;1;20260819;071800;28090;28131;28090;28128;303
SBRF;1;20260819;071900;28134;28137;28114;28114;29
SBRF;1;20260819;072000;28105;28105;28090;28091;72
SBRF;1;20260819;072100;28090;28092;28085;28092;55
SBRF;1;20260819;072200;28090;28108;28087;28108;55
SBRF;1;20260819;072300;28108;28120;28108;28118;16
SBRF;1;20260819;072400;28120;28120;28118;28120;55
SBRF;1;20260819;072500;28120;28120;28119;28119;94
SBRF;1;20260819;072600;28119;28119;28094;28099;127
SBRF;1;20260819;072700;28101;28101;28101;28101;28
SBRF;1;20260819;072800;28101;28120;28101;28120;46
SBRF;1;20260819;072900;28109;28109;28091;28096;17
SBRF;1;20260819;073000;28089;28089;28070;28083;166
SBRF;1;20260819;073100;28073;28073;28071;28071;13
SBRF;1;20260819;073200;28067;28067;28064;28064;22
SBRF;1;20260819;073300;28061;28087;28060;28087;34
SBRF;1;20260819;073400;28081;28081;28076;28077;16
SBRF;1;20260819;073500;28070;28070;28070;28070;2
SBRF;1;20260819;073600;28057;28058;28040;28040;28
SBRF;1;20260819;073700;28032;28032;28021;28027;88
SBRF;1;20260819;073800;28027;28027;28014;28014;32
SBRF;1;20260819;073900;28014;28017;28014;28016;95
SBRF;1;20260819;074000;28016;28031;28016;28031;112
SBRF;1;20260819;074100;28031;28031;28031;28031;60
SBRF;1;20260819;074200;28030;28030;28030;28030;1
SBRF;1;20260819;074300;28031;28031;28030;28030;6
SBRF;1;20260819;074400;28031;28031;28031;28031;5
SBRF;1;20260819;074500;28031;28031;28031;28031;2
SBRF;1;20260819;074600;28031;28034;28031;28031;19
SBRF;1;20260819;074700;28031;28031;28031;28031;2
SBRF;1;20260819;074800;28031;28031;28031;28031;35
SBRF;1;20260819;074900;28031;28032;28000;28005;143
SBRF;1;20260819;075000;28004;28004;27994;27994;89
SBRF;1;20260819;075100;27995;28001;27995;27995;78
SBRF;1;20260819;075200;28005;28005;27987;27988;54
SBRF;1;20260819;075300;27988;27993;27977;27987;83
SBRF;1;20260819;075400;27983;27983;27974;27976;63
SBRF;1;20260819;075500;27974;27981;27974;27981;90
SBRF;1;20260819;075600;27977;27992;27977;27990;38
SBRF;1;20260819;075700;27981;27990;27980;27990;22
SBRF;1;20260819;075800;27993;28019;27993;28019;32
SBRF;1;20260819;075900;28023;28023;28004;28006;73
SBRF;1;20260819;080000;28005;28005;28001;28001;38
SBRF;1;20260819;080100;28003;28003;28003;28003;1
SBRF;1;20260819;080200;28003;28023;28003;28023;26
SBRF;1;20260819;080300;28023;28023;28022;28022;11
SBRF;1;20260819;080400;28022;28023;28022;28023;30
SBRF;1;20260819;080500;28022;28023;28017;28023;110
SBRF;1;20260819;080600;28023;28023;28019;28022;18
SBRF;1;20260819;080700;28023;28023;28022;28022;23
SBRF;1;20260819;080800;28011;28011;28000;28000;42
SBRF;1;20260819;080900;28002;28002;28002;28002;15
SBRF;1;20260819;081000;28001;28018;28001;28018;56
SBRF;1;20260819;081100;28019;28019;28019;28019;172
SBRF;1;20260819;081200;28019;28025;28019;28025;24
SBRF;1;20260819;081300;28025;28025;27998;27998;52
SBRF;1;20260819;081400;27992;27992;27989;27990;16
SBRF;1;20260819;081500;27989;27989;27980;27980;33
SBRF;1;20260819;081600;27979;27979;27977;27978;11
SBRF;1;20260819;081700;27975;27975;27955;27957;103
SBRF;1;20260819;081800;27954;27954;27951;27953;50
SBRF;1;20260819;081900;27951;27951;27941;27948;75
SBRF;1;20260819;082000;27942;27942;27941;27942;33
SBRF;1;20260819;082100;27942;27942;27941;27941;71
SBRF;1;20260819;082200;27941;27941;27923;27930;214
SBRF;1;20260819;082300;27929;27930;27929;27930;37
SBRF;1;20260819;082400;27930;27950;27930;27950;65
SBRF;1;20260819;082500;27951;27964;27951;27962;60
SBRF;1;20260819;082600;27961;27964;27959;27961;21
SBRF;1;20260819;082700;27964;27964;27964;27964;6
SBRF;1;20260819;082800;27970;27975;27970;27975;10
SBRF;1;20260819;082900;27975;27995;27975;27990;28
SBRF;1;20260819;083000;27990;27990;27988;27989;72
SBRF;1;20260819;083100;27987;27987;27982;27982;27
SBRF;1;20260819;083200;27960;27962;27960;27961;21
SBRF;1;20260819;083300;27966;27966;27963;27963;7
SBRF;1;20260819;083400;27973;27976;27965;27976;29
SBRF;1;20260819;083500;27986;27987;27986;27987;29
SBRF;1;20260819;083600;27977;27977;27977;27977;1
SBRF;1;20260819;083700;27981;27981;27980;27980;2
SBRF;1;20260819;083800;27981;27981;27981;27981;9
SBRF;1;20260819;083900;27981;27988;27981;27988;61
SBRF;1;20260819;084000;27988;27994;27988;27994;7
SBRF;1;20260819;084100;27998;27998;27995;27998;13
SBRF;1;20260819;084200;28000;28006;28000;28006;5
SBRF;1;20260819;084300;28009;28016;28009;28016;29
SBRF;1;20260819;084400;28015;28016;28015;28016;92
SBRF;1;20260819;084500;28016;28026;28016;28026;6
SBRF;1;20260819;084600;28024;28024;27999;27999;135
SBRF;1;20260819;084700;27999;27999;27999;27999;1
SBRF;1;20260819;084800;28001;28012;28001;28012;11
SBRF;1;20260819;084900;28012;28064;28012;28064;817
SBRF;1;20260819;085000;28064;28064;28054;28055;76
SBRF;1;20260819;085100;28054;28064;28054;28064;7
SBRF;1;20260819;085200;28061;28088;28061;28078;160
SBRF;1;20260819;085300;28081;28088;28081;28088;73
SBRF;1;20260819;085400;28087;28087;28076;28077;144
SBRF;1;20260819;085500;28076;28081;28076;28080;5
SBRF;1;20260819;085600;28085;28085;28082;28082;35
SBRF;1;20260819;085700;28076;28076;28054;28054;99
SBRF;1;20260819;085800;28054;28054;28050;28054;53
SBRF;1;20260819;085900;28059;28059;28059;28059;2
SBRF;1;20260819;090000;28058;28072;28054;28072;120
SBRF;1;20260819;090100;28073;28078;28065;28077;82
SBRF;1;20260819;090200;28077;28077;28032;28034;86
SBRF;1;20260819;090300;28033;28044;28029;28044;87
SBRF;1;20260819;090400;28045;28045;28037;28037;91
SBRF;1;20260819;090500;28036;28036;28028;28030;67
SBRF;1;20260819;090600;28025;28025;28000;28000;233
SBRF;1;20260819;090700;27998;28027;27995;28020;138
SBRF;1;20260819;090800;28015;28016;27994;27994;199
SBRF;1;20260819;090900;27990;28007;27975;28007;186
SBRF;1;20260819;091000;28006;28008;27991;27992;52
SBRF;1;20260819;091100;27996;27996;27983;27989;183
SBRF;1;20260819;091200;27994;27997;27994;27995;16
SBRF;1;20260819;091300;28002;28018;28002;28018;31
SBRF;1;20260819;091400;28014;28014;28006;28006;42
SBRF;1;20260819;091500;28005;28019;28005;28019;58
SBRF;1;20260819;091600;28021;28038;28017;28038;146
SBRF;1;20260819;091700;28038;28041;28038;28041;20
SBRF;1;20260819;091800;28042;28046;28042;28046;137
SBRF;1;20260819;091900;28046;28056;28046;28056;57
SBRF;1;20260819;092000;28057;28057;28056;28056;52
SBRF;1;20260819;092100;28056;28057;28056;28057;35
SBRF;1;20260819;092200;28057;28058;28057;28058;9
SBRF;1;20260819;092300;28057;28057;28057;28057;25
SBRF;1;20260819;092400;28057;28057;28036;28036;32
SBRF;1;20260819;092500;28038;28049;28038;28045;138
SBRF;1;20260819;092600;28042;28064;28042;28064;294
SBRF;1;20260819;092700;28064;28064;28047;28054;42
SBRF;1;20260819;092800;28060;28060;28060;28060;2
SBRF;1;20260819;093000;28055;28055;28046;28046;25
SBRF;1;20260819;093100;28036;28061;28032;28061;86
SBRF;1;20260819;093200;28062;28064;28061;28064;18
SBRF;1;20260819;093300;28065;28065;28065;28065;5
SBRF;1;20260819;093400;28066;28066;28066;28066;9
SBRF;1;20260819;093500;28066;28070;28066;28070;45
SBRF;1;20260819;093600;28070;28070;28070;28070;1
SBRF;1;20260819;093700;28070;28102;28070;28098;401
SBRF;1;20260819;093800;28099;28128;28099;28128;589
SBRF;1;20260819;093900;28125;28140;28117;28124;152
SBRF;1;20260819;094000;28126;28133;28101;28101;129
SBRF;1;20260819;094100;28099;28099;28091;28091;64
SBRF;1;20260819;094200;28091;28091;28091;28091;10
SBRF;1;20260819;094300;28089;28089;28089;28089;2
SBRF;1;20260819;094400;28090;28097;28090;28097;37
SBRF;1;20260819;094500;28094;28094;28078;28078;42
SBRF;1;20260819;094600;28078;28078;28078;28078;6
SBRF;1;20260819;094700;28078;28078;28077;28077;21
SBRF;1;20260819;094800;28075;28079;28075;28079;45
SBRF;1;20260819;094900;28082;28087;28080;28080;89
SBRF;1;20260819;095000;28076;28086;28075;28086;39
SBRF;1;20260819;095100;28087;28090;28087;28090;13
SBRF;1;20260819;095200;28091;28095;28091;28094;191
SBRF;1;20260819;095300;28093;28094;28093;28093;34
SBRF;1;20260819;095400;28093;28093;28075;28075;22
SBRF;1;20260819;095500;28077;28087;28077;28087;35
SBRF;1;20260819;095600;28085;28085;28085;28085;1
SBRF;1;20260819;095700;28076;28079;28074;28079;28
SBRF;1;20260819;095800;28093;28095;28093;28095;25
SBRF;1;20260819;095900;28095;28100;28092;28092;95
SBRF;1;20260819;100000;28092;28101;28057;28059;135
SBRF;1;20260819;100100;28057;28057;28040;28048;243
SBRF;1;20260819;100200;28049;28055;27999;27999;794
SBRF;1;20260819;100300;28000;28020;27978;27978;339
SBRF;1;20260819;100400;27977;28000;27971;27996;311
SBRF;1;20260819;100500;27995;28014;27995;28002;290
SBRF;1;20260819;100600;28001;28003;28000;28003;56
SBRF;1;20260819;100700;28006;28042;28006;28042;161
SBRF;1;20260819;100800;28041;28070;28034;28066;840
SBRF;1;20260819;100900;28066;28066;28019;28019;80
SBRF;1;20260819;101000;28019;28019;28000;28006;233
SBRF;1;20260819;101100;28005;28005;27998;27998;51
SBRF;1;20260819;101200;28002;28002;28002;28002;11
SBRF;1;20260819;101300;28005;28010;28003;28003;24
SBRF;1;20260819;101400;28002;28003;28002;28003;23
SBRF;1;20260819;101500;28009;28013;28003;28009;46
SBRF;1;20260819;101600;28003;28003;27945;27951;798
SBRF;1;20260819;101700;27949;27967;27939;27967;410
SBRF;1;20260819;101800;27967;27967;27961;27961;36
SBRF;1;20260819;101900;27961;27978;27961;27978;278
SBRF;1;20260819;102000;27975;28025;27973;28012;436
SBRF;1;20260819;102100;28009;28022;28009;28022;135
SBRF;1;20260819;102200;28021;28022;27998;28014;151
SBRF;1;20260819;102300;28000;28000;28000;28000;1
SBRF;1;20260819;102400;28000;28000;27967;27982;404
SBRF;1;20260819;102500;27995;28012;27993;28011;179
SBRF;1;20260819;102600;28012;28024;27997;27997;147
SBRF;1;20260819;102700;27994;27998;27980;27981;113
SBRF;1;20260819;102800;27984;27994;27984;27994;20
SBRF;1;20260819;102900;27994;27994;27981;27985;123
SBRF;1;20260819;103000;27982;28000;27982;27999;80
SBRF;1;20260819;103100;28000;28004;27998;28004;81
SBRF;1;20260819;103200;28000;28000;27969;27969;40
SBRF;1;20260819;103300;27965;27974;27948;27959;328
SBRF;1;20260819;103400;27959;27960;27947;27959;315
SBRF;1;20260819;103500;27953;27957;27948;27948;144
SBRF;1;20260819;103600;27948;27948;27928;27944;244
SBRF;1;20260819;103700;27939;27941;27938;27941;40
SBRF;1;20260819;103800;27947;27947;27928;27944;396
SBRF;1;20260819;103900;27941;27941;27934;27934;53
SBRF;1;20260819;104000;27929;27929;27901;27905;531
SBRF;1;20260819;104100;27904;27910;27900;27909;215
SBRF;1;20260819;104200;27910;27913;27891;27905;173
SBRF;1;20260819;104300;27905;27907;27899;27907;65
SBRF;1;20260819;104400;27901;27904;27893;27893;148
SBRF;1;20260819;104500;27893;27894;27890;27893;55
SBRF;1;20260819;104600;27893;27933;27891;27931;211
SBRF;1;20260819;104700;27932;27942;27932;27942;79
SBRF;1;20260819;104800;27943;27943;27930;27936;65
SBRF;1;20260819;104900;27940;27941;27939;27941;25
SBRF;1;20260819;105000;27941;27947;27941;27944;107
SBRF;1;20260819;105100;27942;27946;27942;27944;48
SBRF;1;20260819;105200;27944;27944;27939;27940;30
SBRF;1;20260819;105300;27939;27939;27930;27930;93
SBRF;1;20260819;105400;27934;27937;27929;27937;53
SBRF;1;20260819;105500;27937;27937;27932;27936;44
SBRF;1;20260819;105600;27932;27932;27931;27932;6
SBRF;1;20260819;105700;27930;27934;27930;27934;58
SBRF;1;20260819;105800;27931;27931;27931;27931;1
SBRF;1;20260819;105900;27931;27931;27929;27929;98
SBRF;1;20260819;110000;27929;27930;27901;27904;489
SBRF;1;20260819;110100;27909;27915;27908;27915;157
SBRF;1;20260819;110200;27921;27924;27909;27909;91
SBRF;1;20260819;110300;27906;27938;27900;27938;107
SBRF;1;20260819;110400;27927;27927;27909;27909;52
SBRF;1;20260819;110500;27908;27908;27871;27871;342
SBRF;1;20260819;110600;27870;27880;27868;27869;247
SBRF;1;20260819;110700;27868;27868;27833;27840;778
SBRF;1;20260819;110800;27843;27854;27839;27851;148
SBRF;1;20260819;110900;27847;27847;27828;27836;239
SBRF;1;20260819;111000;27836;27858;27833;27858;178
SBRF;1;20260819;111100;27848;27863;27842;27863;52
SBRF;1;20260819;111200;27860;27860;27845;27849;156
SBRF;1;20260819;111300;27846;27848;27800;27803;517
SBRF;1;20260819;111400;27802;27818;27802;27817;81
SBRF;1;20260819;111500;27816;27842;27816;27839;155
SBRF;1;20260819;111600;27839;27839;27819;27819;84
SBRF;1;20260819;111700;27819;27819;27802;27802;77
SBRF;1;20260819;111800;27803;27815;27801;27801;116
SBRF;1;20260819;111900;27802;27814;27801;27814;291
SBRF;1;20260819;112000;27814;27838;27814;27838;144
SBRF;1;20260819;112100;27839;27846;27838;27846;50
SBRF;1;20260819;112200;27845;27846;27841;27842;51
SBRF;1;20260819;112300;27845;27845;27845;27845;2
SBRF;1;20260819;112400;27843;27855;27843;27855;66
SBRF;1;20260819;112500;27859;27859;27846;27854;115
SBRF;1;20260819;112600;27860;27873;27858;27858;103
SBRF;1;20260819;112700;27858;27861;27841;27841;52
SBRF;1;20260819;112800;27841;27841;27838;27839;149
SBRF;1;20260819;112900;27838;27839;27824;27835;108
