<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260508;111200;32452;32452;32446;32447;28
SBRF;1;20260508;111300;32446;32446;32439;32439;23
SBRF;1;20260508;111400;32439;32439;32439;32439;2
SBRF;1;20260508;111500;32439;32440;32438;32440;81
SBRF;1;20260508;111600;32440;32440;32440;32440;8
SBRF;1;20260508;111700;32439;32439;32439;32439;14
SBRF;1;20260508;111800;32439;32439;32439;32439;5
SBRF;1;20260508;111900;32439;32439;32432;32432;19
SBRF;1;20260508;112100;32432;32433;32432;32432;12
SBRF;1;20260508;112200;32432;32432;32423;32425;190
SBRF;1;20260508;112300;32424;32428;32424;32428;15
SBRF;1;20260508;112500;32435;32435;32435;32435;5
SBRF;1;20260508;112600;32435;32435;32426;32426;25
SBRF;1;20260508;112700;32426;32426;32426;32426;1
SBRF;1;20260508;112800;32430;32430;32426;32426;6
SBRF;1;20260508;112900;32427;32430;32423;32425;103
SBRF;1;20260508;113000;32423;32427;32406;32412;559
SBRF;1;20260508;113100;32410;32413;32406;32410;57
SBRF;1;20260508;113200;32408;32410;32408;32410;5
SBRF;1;20260508;113300;32410;32411;32410;32411;13
SBRF;1;20260508;113400;32412;32412;32408;32409;42
SBRF;1;20260508;113500;32409;32409;32398;32406;703
SBRF;1;20260508;113600;32406;32411;32404;32407;62
SBRF;1;20260508;113700;32408;32409;32404;32409;45
SBRF;1;20260508;113800;32408;32409;32400;32408;183
SBRF;1;20260508;113900;32407;32407;32407;32407;1
SBRF;1;20260508;114000;32404;32408;32404;32405;26
SBRF;1;20260508;114100;32405;32406;32402;32402;31
SBRF;1;20260508;114200;32408;32409;32407;32407;15
SBRF;1;20260508;114300;32408;32408;32400;32400;184
SBRF;1;20260508;114400;32400;32404;32389;32395;219
SBRF;1;20260508;114500;32393;32406;32390;32403;221
SBRF;1;20260508;114600;32403;32403;32396;32398;52
SBRF;1;20260508;114700;32393;32396;32393;32396;26
SBRF;1;20260508;114800;32396;32397;32391;32397;27
SBRF;1;20260508;114900;32395;32399;32389;32399;82
SBRF;1;20260508;115000;32395;32395;32391;32391;43
SBRF;1;20260508;115100;32394;32396;32394;32394;30
SBRF;1;20260508;115200;32390;32390;32389;32389;49
SBRF;1;20260508;115300;32388;32389;32382;32382;332
SBRF;1;20260508;115400;32384;32391;32383;32387;123
SBRF;1;20260508;115500;32385;32399;32385;32396;102
SBRF;1;20260508;115600;32397;32397;32390;32390;55
SBRF;1;20260508;115700;32390;32390;32383;32390;73
SBRF;1;20260508;115800;32389;32389;32382;32387;64
SBRF;1;20260508;115900;32383;32387;32380;32387;99
SBRF;1;20260508;120000;32379;32400;32375;32385;388
SBRF;1;20260508;120100;32385;32388;32380;32388;68
SBRF;1;20260508;120200;32388;32390;32386;32388;15
SBRF;1;20260508;120400;32388;32388;32388;32388;6
SBRF;1;20260508;120500;32387;32389;32387;32389;3
SBRF;1;20260508;120600;32389;32389;32388;32388;4
SBRF;1;20260508;120700;32389;32389;32388;32388;2
SBRF;1;20260508;120800;32385;32385;32384;32384;10
SBRF;1;20260508;120900;32384;32384;32380;32381;41
SBRF;1;20260508;121100;32382;32389;32382;32389;149
SBRF;1;20260508;121200;32388;32396;32388;32390;210
SBRF;1;20260508;121300;32390;32391;32389;32389;17
SBRF;1;20260508;121400;32386;32389;32386;32389;9
SBRF;1;20260508;121500;32391;32409;32391;32392;79
SBRF;1;20260508;121600;32392;32392;32392;32392;1
SBRF;1;20260508;121700;32390;32394;32390;32394;8
SBRF;1;20260508;121800;32400;32400;32400;32400;24
SBRF;1;20260508;121900;32400;32400;32400;32400;5
SBRF;1;20260508;122000;32400;32400;32397;32397;27
SBRF;1;20260508;122100;32395;32395;32394;32395;14
SBRF;1;20260508;122200;32394;32395;32394;32395;6
SBRF;1;20260508;122300;32394;32394;32388;32389;13
SBRF;1;20260508;122500;32389;32389;32389;32389;11
SBRF;1;20260508;122600;32394;32396;32394;32396;12
SBRF;1;20260508;122700;32394;32394;32394;32394;14
SBRF;1;20260508;122800;32392;32404;32392;32403;28
SBRF;1;20260508;122900;32403;32404;32400;32404;15
SBRF;1;20260508;123100;32402;32402;32396;32397;40
SBRF;1;20260508;123300;32403;32403;32399;32399;8
SBRF;1;20260508;123400;32400;32400;32400;32400;1
SBRF;1;20260508;123500;32403;32417;32403;32416;74
SBRF;1;20260508;123600;32414;32418;32413;32414;63
SBRF;1;20260508;123700;32417;32418;32417;32418;27
SBRF;1;20260508;123800;32416;32416;32406;32406;29
SBRF;1;20260508;123900;32407;32407;32406;32406;13
SBRF;1;20260508;124000;32407;32414;32407;32414;17
SBRF;1;20260508;124100;32413;32413;32407;32407;12
SBRF;1;20260508;124200;32406;32406;32398;32398;48
SBRF;1;20260508;124300;32398;32398;32398;32398;4
SBRF;1;20260508;124400;32400;32400;32400;32400;5
SBRF;1;20260508;124500;32400;32400;32400;32400;8
SBRF;1;20260508;124600;32401;32408;32401;32408;4
SBRF;1;20260508;124800;32407;32408;32407;32408;5
SBRF;1;20260508;125000;32412;32412;32412;32412;6
SBRF;1;20260508;125100;32411;32413;32411;32413;30
SBRF;1;20260508;125200;32414;32422;32409;32421;86
SBRF;1;20260508;125300;32421;32428;32421;32421;207
SBRF;1;20260508;125400;32421;32421;32421;32421;1
SBRF;1;20260508;125500;32421;32426;32421;32426;31
SBRF;1;20260508;125600;32426;32427;32426;32427;7
SBRF;1;20260508;125700;32426;32427;32426;32427;7
SBRF;1;20260508;125800;32427;32448;32427;32447;252
SBRF;1;20260508;125900;32448;32448;32447;32447;7
SBRF;1;20260508;130000;32448;32448;32446;32448;102
SBRF;1;20260508;130100;32447;32447;32446;32447;19
SBRF;1;20260508;130200;32446;32446;32445;32445;14
SBRF;1;20260508;130300;32443;32443;32441;32441;16
SBRF;1;20260508;130400;32441;32441;32441;32441;1
SBRF;1;20260508;130500;32440;32440;32436;32436;28
SBRF;1;20260508;130600;32431;32431;32431;32431;8
SBRF;1;20260508;130700;32432;32446;32432;32446;65
SBRF;1;20260508;130800;32445;32445;32437;32437;38
SBRF;1;20260508;130900;32440;32447;32438;32447;81
SBRF;1;20260508;131000;32447;32448;32445;32447;31
SBRF;1;20260508;131100;32447;32447;32444;32444;31
SBRF;1;20260508;131200;32443;32443;32438;32438;20
SBRF;1;20260508;131300;32438;32438;32430;32430;9
SBRF;1;20260508;131400;32430;32430;32428;32428;11
SBRF;1;20260508;131500;32436;32437;32429;32429;44
SBRF;1;20260508;131600;32434;32435;32434;32435;5
SBRF;1;20260508;131800;32433;32433;32416;32417;122
SBRF;1;20260508;131900;32416;32416;32403;32409;149
SBRF;1;20260508;132000;32414;32416;32414;32416;30
SBRF;1;20260508;132100;32415;32415;32415;32415;13
SBRF;1;20260508;132200;32415;32415;32405;32406;29
SBRF;1;20260508;132300;32406;32422;32406;32422;22
SBRF;1;20260508;132400;32424;32442;32424;32434;216
SBRF;1;20260508;132500;32434;32436;32434;32435;82
SBRF;1;20260508;132600;32433;32433;32433;32433;3
SBRF;1;20260508;132700;32433;32436;32433;32436;41
SBRF;1;20260508;132800;32436;32436;32436;32436;8
SBRF;1;20260508;132900;32436;32436;32432;32432;21
SBRF;1;20260508;133000;32432;32432;32420;32421;55
SBRF;1;20260508;133100;32422;32422;32421;32421;19
SBRF;1;20260508;133200;32421;32421;32421;32421;1
SBRF;1;20260508;133300;32421;32437;32421;32437;51
SBRF;1;20260508;133400;32436;32436;32436;32436;3
SBRF;1;20260508;133500;32436;32436;32433;32433;6
SBRF;1;20260508;133700;32436;32436;32436;32436;6
SBRF;1;20260508;133800;32435;32435;32434;32434;28
SBRF;1;20260508;133900;32424;32425;32424;32425;2
SBRF;1;20260508;134000;32425;32425;32423;32425;15
SBRF;1;20260508;134100;32426;32426;32416;32423;102
SBRF;1;20260508;134200;32421;32421;32421;32421;9
SBRF;1;20260508;134400;32429;32434;32429;32434;51
SBRF;1;20260508;134500;32434;32434;32434;32434;4
SBRF;1;20260508;134600;32437;32437;32437;32437;8
SBRF;1;20260508;134700;32437;32438;32437;32438;26
SBRF;1;20260508;134800;32439;32450;32439;32446;155
SBRF;1;20260508;134900;32450;32452;32450;32452;53
SBRF;1;20260508;135000;32452;32456;32451;32453;60
SBRF;1;20260508;135100;32454;32458;32453;32458;81
SBRF;1;20260508;135200;32457;32457;32454;32454;21
SBRF;1;20260508;135300;32454;32475;32454;32474;209
SBRF;1;20260508;135400;32474;32474;32473;32473;8
SBRF;1;20260508;135500;32474;32474;32473;32474;41
SBRF;1;20260508;135600;32473;32473;32468;32468;6
SBRF;1;20260508;135700;32469;32469;32468;32469;22
SBRF;1;20260508;135800;32468;32468;32467;32467;20
SBRF;1;20260508;135900;32467;32472;32467;32472;48
SBRF;1;20260508;140000;32471;32475;32463;32463;219
SBRF;1;20260508;140100;32463;32463;32461;32461;31
SBRF;1;20260508;140200;32461;32461;32460;32460;25
SBRF;1;20260508;140300;32461;32461;32459;32459;34
SBRF;1;20260508;140400;32460;32460;32457;32457;34
SBRF;1;20260508;140500;32458;32464;32454;32454;141
SBRF;1;20260508;140600;32454;32456;32454;32456;32
SBRF;1;20260508;140700;32457;32457;32453;32454;32
SBRF;1;20260508;140900;32457;32457;32455;32455;19
SBRF;1;20260508;141000;32455;32455;32455;32455;12
SBRF;1;20260508;141100;32454;32454;32454;32454;5
SBRF;1;20260508;141200;32454;32455;32454;32454;4
SBRF;1;20260508;141300;32454;32455;32454;32454;17
SBRF;1;20260508;141400;32454;32454;32444;32444;62
SBRF;1;20260508;141500;32445;32449;32444;32449;31
SBRF;1;20260508;141600;32454;32454;32454;32454;10
SBRF;1;20260508;141700;32453;32453;32453;32453;8
SBRF;1;20260508;141800;32454;32454;32453;32453;5
SBRF;1;20260508;141900;32453;32453;32453;32453;3
SBRF;1;20260508;142000;32454;32454;32452;32454;34
SBRF;1;20260508;142100;32454;32455;32454;32455;31
SBRF;1;20260508;142300;32455;32455;32455;32455;2
SBRF;1;20260508;142400;32454;32455;32454;32454;5
SBRF;1;20260508;142500;32455;32455;32454;32454;5
SBRF;1;20260508;142600;32455;32455;32454;32454;9
SBRF;1;20260508;142700;32455;32455;32453;32454;15
SBRF;1;20260508;143000;32455;32460;32452;32455;46
SBRF;1;20260508;143200;32452;32452;32452;32452;6
SBRF;1;20260508;143300;32452;32452;32450;32450;20
SBRF;1;20260508;143500;32450;32450;32439;32440;169
SBRF;1;20260508;143600;32439;32440;32439;32440;14
SBRF;1;20260508;143700;32440;32440;32437;32439;47
SBRF;1;20260508;143800;32443;32443;32443;32443;3
SBRF;1;20260508;143900;32444;32444;32444;32444;21
SBRF;1;20260508;144000;32448;32458;32448;32457;45
SBRF;1;20260508;144100;32457;32467;32448;32448;123
SBRF;1;20260508;144200;32453;32456;32453;32456;24
SBRF;1;20260508;144500;32448;32449;32448;32448;11
SBRF;1;20260508;144600;32448;32448;32448;32448;5
SBRF;1;20260508;144700;32449;32453;32449;32453;5
SBRF;1;20260508;144800;32450;32450;32450;32450;2
SBRF;1;20260508;145000;32455;32458;32454;32454;40
SBRF;1;20260508;145100;32454;32457;32448;32448;25
SBRF;1;20260508;145200;32449;32449;32448;32449;8
SBRF;1;20260508;145300;32448;32448;32444;32444;38
SBRF;1;20260508;145600;32446;32446;32446;32446;12
SBRF;1;20260508;145700;32445;32445;32445;32445;10
SBRF;1;20260508;145800;32444;32444;32444;32444;10
SBRF;1;20260508;145900;32443;32443;32439;32439;11
SBRF;1;20260508;150000;32441;32450;32440;32450;44
SBRF;1;20260508;150100;32450;32454;32447;32447;40
SBRF;1;20260508;150200;32448;32448;32448;32448;1
SBRF;1;20260508;150300;32448;32448;32448;32448;5
SBRF;1;20260508;150400;32448;32448;32448;32448;1
SBRF;1;20260508;150500;32448;32453;32448;32453;5
SBRF;1;20260508;150600;32452;32452;32448;32448;8
SBRF;1;20260508;150800;32447;32451;32445;32451;5
SBRF;1;20260508;150900;32452;32452;32446;32446;18
SBRF;1;20260508;151000;32450;32452;32449;32449;10
SBRF;1;20260508;151100;32452;32452;32449;32449;5
SBRF;1;20260508;151300;32453;32453;32453;32453;5
SBRF;1;20260508;151700;32452;32458;32452;32458;22
SBRF;1;20260508;151800;32454;32454;32453;32453;5
SBRF;1;20260508;152300;32454;32454;32454;32454;2
SBRF;1;20260508;152400;32454;32455;32454;32455;6
SBRF;1;20260508;152500;32459;32459;32456;32456;7
SBRF;1;20260508;152800;32456;32456;32456;32456;11
SBRF;1;20260508;153500;32460;32465;32460;32465;26
SBRF;1;20260508;153900;32462;32465;32462;32465;9
SBRF;1;20260508;154000;32456;32456;32456;32456;1
SBRF;1;20260508;154300;32455;32455;32454;32454;3
SBRF;1;20260508;154400;32453;32453;32440;32448;93
SBRF;1;20260508;154500;32449;32449;32438;32440;28
SBRF;1;20260508;154700;32440;32443;32432;32442;82
SBRF;1;20260508;154800;32438;32450;32437;32450;16
SBRF;1;20260508;154900;32446;32449;32442;32442;21
SBRF;1;20260508;155000;32444;32456;32438;32456;58
SBRF;1;20260508;155200;32451;32452;32451;32452;6
SBRF;1;20260508;155300;32449;32449;32431;32446;132
SBRF;1;20260508;155400;32445;32445;32445;32445;1
SBRF;1;20260508;155500;32446;32446;32446;32446;1
SBRF;1;20260508;155600;32445;32445;32442;32442;9
SBRF;1;20260508;155800;32441;32441;32437;32437;6
SBRF;1;20260508;155900;32438;32440;32438;32440;17
SBRF;1;20260508;160000;32440;32440;32430;32431;86
SBRF;1;20260508;160100;32434;32440;32432;32435;33
SBRF;1;20260508;160200;32434;32445;32434;32445;31
SBRF;1;20260508;160300;32440;32446;32434;32434;53
SBRF;1;20260508;160400;32437;32448;32432;32448;80
SBRF;1;20260508;160500;32439;32446;32436;32439;59
SBRF;1;20260508;160600;32442;32448;32442;32448;39
SBRF;1;20260508;160700;32448;32448;32447;32448;31
SBRF;1;20260508;160900;32446;32447;32435;32435;61
SBRF;1;20260508;161000;32435;32444;32416;32416;296
SBRF;1;20260508;161100;32415;32415;32404;32406;187
SBRF;1;20260508;161200;32402;32405;32400;32405;57
SBRF;1;20260508;161300;32406;32406;32406;32406;4
SBRF;1;20260508;161400;32405;32407;32400;32406;145
SBRF;1;20260508;161500;32406;32410;32406;32410;22
SBRF;1;20260508;161600;32417;32418;32417;32417;8
SBRF;1;20260508;161700;32413;32414;32413;32414;2
SBRF;1;20260508;161800;32414;32414;32413;32413;32
SBRF;1;20260508;162000;32413;32413;32400;32401;51
SBRF;1;20260508;162100;32401;32407;32401;32407;10
SBRF;1;20260508;162200;32411;32411;32407;32409;39
SBRF;1;20260508;162400;32407;32407;32403;32403;10
SBRF;1;20260508;162500;32403;32406;32403;32403;37
SBRF;1;20260508;162600;32403;32404;32401;32404;85
SBRF;1;20260508;162700;32402;32402;32402;32402;4
SBRF;1;20260508;162800;32404;32410;32404;32410;27
SBRF;1;20260508;162900;32409;32409;32409;32409;1
SBRF;1;20260508;163000;32409;32409;32403;32403;43
SBRF;1;20260508;163100;32406;32420;32406;32420;44
SBRF;1;20260508;163300;32419;32419;32419;32419;4
SBRF;1;20260508;163400;32420;32420;32420;32420;3
SBRF;1;20260508;163500;32419;32420;32413;32418;45
SBRF;1;20260508;163600;32417;32417;32417;32417;5
SBRF;1;20260508;163700;32418;32418;32418;32418;2
SBRF;1;20260508;163800;32411;32411;32400;32400;27
SBRF;1;20260508;163900;32400;32407;32400;32407;40
SBRF;1;20260508;164100;32414;32414;32414;32414;5
SBRF;1;20260508;164200;32414;32414;32414;32414;3
SBRF;1;20260508;164300;32414;32414;32412;32413;37
SBRF;1;20260508;164400;32404;32404;32404;32404;2
SBRF;1;20260508;164500;32402;32411;32400;32411;140
SBRF;1;20260508;164600;32411;32437;32411;32437;408
SBRF;1;20260508;164700;32436;32437;32431;32437;62
SBRF;1;20260508;164800;32439;32447;32436;32437;87
SBRF;1;20260508;164900;32436;32436;32436;32436;2
SBRF;1;20260508;165000;32436;32437;32436;32437;8
SBRF;1;20260508;165100;32436;32436;32430;32430;24
SBRF;1;20260508;165200;32429;32429;32429;32429;6
SBRF;1;20260508;165300;32430;32430;32430;32430;25
SBRF;1;20260508;165400;32430;32430;32430;32430;2
SBRF;1;20260508;165500;32430;32430;32430;32430;1
SBRF;1;20260508;165600;32430;32430;32430;32430;18
SBRF;1;20260508;165700;32428;32428;32423;32423;42
SBRF;1;20260508;165800;32419;32419;32419;32419;3
SBRF;1;20260508;165900;32419;32419;32400;32402;263
SBRF;1;20260508;170000;32401;32411;32400;32411;83
SBRF;1;20260508;170100;32410;32415;32410;32413;52
SBRF;1;20260508;170200;32413;32413;32409;32412;27
SBRF;1;20260508;170300;32412;32412;32412;32412;1
SBRF;1;20260508;170400;32418;32433;32418;32431;89
SBRF;1;20260508;170500;32430;32430;32427;32427;14
SBRF;1;20260508;170600;32426;32426;32426;32426;3
SBRF;1;20260508;170700;32429;32433;32427;32430;121
SBRF;1;20260508;170800;32427;32427;32416;32416;7
SBRF;1;20260508;171000;32416;32417;32415;32417;26
SBRF;1;20260508;171100;32419;32420;32416;32416;4
SBRF;1;20260508;171200;32419;32419;32419;32419;3
SBRF;1;20260508;171300;32420;32420;32417;32418;8
SBRF;1;20260508;171400;32420;32420;32420;32420;1
SBRF;1;20260508;171500;32427;32427;32426;32426;10
SBRF;1;20260508;171800;32429;32429;32426;32426;21
SBRF;1;20260508;172000;32421;32428;32421;32427;26
SBRF;1;20260508;172100;32427;32427;32424;32424;23
SBRF;1;20260508;172200;32424;32424;32424;32424;15
SBRF;1;20260508;172300;32425;32425;32425;32425;5
SBRF;1;20260508;172400;32424;32424;32419;32419;22
SBRF;1;20260508;172500;32419;32419;32415;32416;25
SBRF;1;20260508;172600;32425;32425;32425;32425;10
SBRF;1;20260508;172700;32425;32425;32425;32425;1
SBRF;1;20260508;172800;32426;32426;32426;32426;3
SBRF;1;20260508;172900;32425;32426;32418;32418;21
SBRF;1;20260508;173000;32423;32427;32423;32425;17
SBRF;1;20260508;173100;32425;32425;32425;32425;5
SBRF;1;20260508;173300;32425;32425;32425;32425;1
SBRF;1;20260508;173500;32425;32425;32425;32425;3
SBRF;1;20260508;173600;32423;32423;32423;32423;6
SBRF;1;20260508;173800;32424;32424;32424;32424;4
SBRF;1;20260508;173900;32424;32424;32424;32424;6
SBRF;1;20260508;174000;32425;32434;32425;32434;82
SBRF;1;20260508;174100;32433;32436;32432;32436;46
SBRF;1;20260508;174200;32437;32437;32431;32431;65
SBRF;1;20260508;174400;32431;32433;32431;32433;25
SBRF;1;20260508;174500;32436;32437;32436;32437;20
SBRF;1;20260508;174600;32434;32435;32434;32435;12
SBRF;1;20260508;174700;32436;32436;32436;32436;7
SBRF;1;20260508;174800;32436;32438;32436;32438;14
SBRF;1;20260508;174900;32440;32448;32440;32448;130
SBRF;1;20260508;175000;32448;32451;32448;32449;130
SBRF;1;20260508;175100;32451;32451;32450;32451;125
SBRF;1;20260508;175200;32451;32470;32451;32470;402
SBRF;1;20260508;175300;32467;32470;32467;32469;122
SBRF;1;20260508;175400;32470;32470;32465;32469;38
SBRF;1;20260508;175500;32469;32470;32466;32466;58
SBRF;1;20260508;175600;32468;32468;32467;32467;22
SBRF;1;20260508;175700;32467;32467;32462;32462;72
SBRF;1;20260508;175800;32462;32462;32453;32453;149
SBRF;1;20260508;175900;32453;32453;32452;32453;10
SBRF;1;20260508;180000;32454;32464;32454;32461;112
SBRF;1;20260508;180100;32462;32465;32462;32462;23
SBRF;1;20260508;180200;32462;32462;32458;32458;61
SBRF;1;20260508;180300;32455;32455;32452;32452;18
SBRF;1;20260508;180400;32452;32452;32452;32452;1
SBRF;1;20260508;180500;32452;32453;32452;32452;12
SBRF;1;20260508;180600;32451;32451;32451;32451;13
SBRF;1;20260508;180700;32450;32450;32445;32445;90
SBRF;1;20260508;180800;32444;32444;32444;32444;94
SBRF;1;20260508;181000;32444;32445;32444;32445;12
SBRF;1;20260508;181200;32444;32444;32438;32438;42
SBRF;1;20260508;181300;32436;32437;32436;32437;34
SBRF;1;20260508;181400;32436;32438;32435;32437;77
SBRF;1;20260508;181500;32437;32437;32437;32437;1
SBRF;1;20260508;181600;32443;32447;32443;32447;21
SBRF;1;20260508;181700;32447;32447;32447;32447;1
SBRF;1;20260508;182000;32449;32449;32449;32449;13
SBRF;1;20260508;182100;32448;32449;32448;32449;2
SBRF;1;20260508;182300;32448;32449;32448;32448;11
SBRF;1;20260508;182400;32444;32444;32440;32442;34
SBRF;1;20260508;182600;32442;32442;32442;32442;10
SBRF;1;20260508;182700;32441;32442;32441;32442;10
SBRF;1;20260508;182800;32442;32442;32439;32441;99
SBRF;1;20260508;182900;32439;32439;32439;32439;130
SBRF;1;20260508;183000;32442;32444;32440;32441;73
SBRF;1;20260508;183100;32443;32444;32440;32440;16
SBRF;1;20260508;183200;32440;32447;32440;32443;35
SBRF;1;20260508;183300;32442;32443;32439;32439;17
SBRF;1;20260508;183400;32440;32440;32432;32432;133
SBRF;1;20260508;183600;32435;32439;32435;32438;19
SBRF;1;20260508;183700;32438;32438;32438;32438;1
SBRF;1;20260508;183800;32438;32439;32438;32439;16
SBRF;1;20260508;183900;32438;32438;32438;32438;5
SBRF;1;20260508;184000;32439;32439;32438;32438;44
SBRF;1;20260508;184100;32436;32437;32434;32434;124
SBRF;1;20260508;184200;32429;32429;32412;32413;123
SBRF;1;20260508;184300;32413;32415;32413;32413;33
SBRF;1;20260508;184400;32413;32413;32413;32413;4
SBRF;1;20260508;184500;32412;32418;32412;32416;39
SBRF;1;20260508;184600;32414;32415;32407;32414;84
SBRF;1;20260508;184700;32414;32414;32406;32406;22
SBRF;1;20260508;184800;32415;32415;32415;32415;4
SBRF;1;20260508;184900;32409;32414;32407;32414;9
SBRF;1;20260508;185000;32409;32409;32407;32407;12
SBRF;1;20260508;185400;32412;32414;32411;32414;7
SBRF;1;20260508;185500;32409;32411;32405;32411;42
SBRF;1;20260508;185600;32405;32405;32404;32404;26
SBRF;1;20260508;185700;32404;32408;32404;32405;4
SBRF;1;20260508;185800;32405;32406;32405;32406;24
SBRF;1;20260508;190000;32405;32405;32403;32403;47
SBRF;1;20260508;190100;32403;32403;32400;32400;104
SBRF;1;20260508;190300;32406;32406;32401;32405;20
SBRF;1;20260508;190400;32405;32405;32405;32405;15
SBRF;1;20260508;190500;32405;32405;32404;32404;16
SBRF;1;20260508;190600;32403;32409;32402;32409;39
SBRF;1;20260508;190700;32406;32406;32406;32406;4
SBRF;1;20260508;190800;32407;32409;32407;32409;16
SBRF;1;20260508;191000;32412;32412;32411;32411;21
SBRF;1;20260508;191200;32413;32418;32408;32418;61
SBRF;1;20260508;191300;32406;32406;32406;32406;1
SBRF;1;20260508;191500;32410;32410;32406;32406;50
